benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,bank_target_recall,bank_contains_all_truth,bank_size,bank_nuisance_count,selector_structure,validated_structure,probe_passed,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics
trig_product,spurious,0.2,120,4,17102,scsv-validated,1.0,1.0,1.0,0.00010328668018072801,0.040533057545897075,0.0,1.0,0.0,selector-set,0.03965647381424778,0.06275602427919186,1.2395158710000942,2749226,sin(x1)*cos(x2),0.01029 + 2.004·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,x4,sin(x1),sin(x2),x3^2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":58.915315339422264,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":41.79018161598745,""loco_min_swap_gain"":36.82894785540908,""necessity_gain"":62.0233623711592,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":58.915315339422264,""best_swap_rival"":""x4"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":41.79018161598745,""loco_min_swap_gain"":36.82894785540908,""necessity_gain"":62.0233623711592,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,120,4,17103,scsv-selector,1.0,1.0,1.0,1.4310463203157107e-05,0.040137301620063286,0.0,1.0,0.0,scsv-selector,0.04442153269071366,0.057402969478487935,1.2518169320001107,2749677,sin(x1)*cos(x2),0.003084 + 1.995·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),sin(x1+x1^2),x1^2,x2,x1^3; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":68.78079743396574,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.66850137386382,""loco_min_swap_gain"":46.73550178626636,""necessity_gain"":86.538377769465,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.2,120,4,17103,scsv-validated,1.0,1.0,1.0,1.4310463203157107e-05,0.040137301620063286,0.0,1.0,0.0,selector-set,0.04442153269071366,0.057402969478487935,1.2518169320001107,2749677,sin(x1)*cos(x2),0.003084 + 1.995·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),sin(x1+x1^2),x1^2,x2,x1^3; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":68.78079743396574,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.66850137386382,""loco_min_swap_gain"":46.73550178626636,""necessity_gain"":86.538377769465,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":68.78079743396574,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":60.66850137386382,""loco_min_swap_gain"":46.73550178626636,""necessity_gain"":86.538377769465,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.2,120,4,17104,scsv-selector,1.0,1.0,1.0,0.00011673156531265542,0.04317049170780658,0.0,1.0,0.0,scsv-selector,0.041054310877052344,0.04660207110758395,1.2068311880000238,2712683,sin(x1)*cos(x2),-0.007244 + 1.984·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x4^2,x1^2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=32; diagnostics=[{""best_swap_gain"":80.40050334923455,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":55.10763452472352,""loco_min_swap_gain"":51.544962475371946,""necessity_gain"":80.65404760288948,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,5,4,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,32,0,0,0
trig_product,spurious,0.2,120,4,17104,scsv-validated,1.0,1.0,1.0,0.00011673156531265542,0.04317049170780658,0.0,1.0,0.0,selector-set,0.041054310877052344,0.04660207110758395,1.2068311880000238,2712683,sin(x1)*cos(x2),-0.007244 + 1.984·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x4^2,x1^2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=32; diagnostics=[{""best_swap_gain"":80.40050334923455,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":55.10763452472352,""loco_min_swap_gain"":51.544962475371946,""necessity_gain"":80.65404760288948,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":80.40050334923455,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":55.10763452472352,""loco_min_swap_gain"":51.544962475371946,""necessity_gain"":80.65404760288948,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,5,4,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,32,0,0,0
trig_product,spurious,0.2,120,4,17105,scsv-selector,1.0,1.0,1.0,0.00012015605540416455,0.035927232152567094,0.0,1.0,0.0,scsv-selector,0.03914051979209591,0.04457266690108162,1.2200378079999155,2720091,sin(x1)*cos(x2),0.007843 + 2.016·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),cos(x2),sin(x2),x1*x2,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":59.96021873085653,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":59.192133907436904,""loco_min_swap_gain"":39.395681709163355,""necessity_gain"":80.89732249096039,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.2,120,4,17105,scsv-validated,1.0,1.0,1.0,0.00012015605540416455,0.035927232152567094,0.0,1.0,0.0,selector-set,0.03914051979209591,0.04457266690108162,1.2200378079999155,2720091,sin(x1)*cos(x2),0.007843 + 2.016·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),cos(x2),sin(x2),x1*x2,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":59.96021873085653,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":59.192133907436904,""loco_min_swap_gain"":39.395681709163355,""necessity_gain"":80.89732249096039,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":59.96021873085653,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":59.192133907436904,""loco_min_swap_gain"":39.395681709163355,""necessity_gain"":80.89732249096039,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.2,300,4,17101,scsv-selector,1.0,1.0,1.0,3.860918675460307e-05,0.04163781860806153,0.0,1.0,0.0,scsv-selector,0.03879551174979557,0.050678847590610115,1.2756133499999578,2729068,sin(x1)*cos(x2),-0.004809 + 1.992·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x2,cos(x1),sin(x1+x1^2); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":166.47144150228812,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":132.0485148686124,""loco_min_swap_gain"":107.84532645604725,""necessity_gain"":192.04678499086867,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,300,4,17101,scsv-validated,1.0,1.0,1.0,3.860918675460307e-05,0.04163781860806153,0.0,1.0,0.0,selector-set,0.03879551174979557,0.050678847590610115,1.2756133499999578,2729068,sin(x1)*cos(x2),-0.004809 + 1.992·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x2,cos(x1),sin(x1+x1^2); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":166.47144150228812,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":132.0485148686124,""loco_min_swap_gain"":107.84532645604725,""necessity_gain"":192.04678499086867,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":166.47144150228812,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":132.0485148686124,""loco_min_swap_gain"":107.84532645604725,""necessity_gain"":192.04678499086867,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,300,4,17102,scsv-selector,1.0,1.0,1.0,4.649267611218885e-07,0.03841776355131055,0.0,1.0,0.0,scsv-selector,0.03361125165486673,0.0400647791012716,1.2726816550000422,2729170,sin(x1)*cos(x2),0.00067 + 2·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),sin(x1),cos(x2),x2,x4,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":141.5327900028505,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":118.1081169995013,""loco_min_swap_gain"":88.10858647641187,""necessity_gain"":171.85957202042584,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,300,4,17102,scsv-validated,1.0,1.0,1.0,4.649267611218885e-07,0.03841776355131055,0.0,1.0,0.0,selector-set,0.03361125165486673,0.0400647791012716,1.2726816550000422,2729170,sin(x1)*cos(x2),0.00067 + 2·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),sin(x1),cos(x2),x2,x4,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":141.5327900028505,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":118.1081169995013,""loco_min_swap_gain"":88.10858647641187,""necessity_gain"":171.85957202042584,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":141.5327900028505,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":118.1081169995013,""loco_min_swap_gain"":88.10858647641187,""necessity_gain"":171.85957202042584,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,300,4,17103,scsv-selector,1.0,1.0,1.0,4.268274227469943e-05,0.03558267179025952,0.0,1.0,0.0,scsv-selector,0.03240792936256446,0.042121029985295086,1.2705793569998605,2729908,sin(x1)*cos(x2),0.001963 + 1.987·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x1^3,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=32; diagnostics=[{""best_swap_gain"":180.22034780317594,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":128.17754103564099,""loco_min_swap_gain"":109.63354254493979,""necessity_gain"":204.45132556266947,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,5,4,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,32,0,0,0
trig_product,spurious,0.2,300,4,17103,scsv-validated,1.0,1.0,1.0,4.268274227469943e-05,0.03558267179025952,0.0,1.0,0.0,selector-set,0.03240792936256446,0.042121029985295086,1.2705793569998605,2729908,sin(x1)*cos(x2),0.001963 + 1.987·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x1^3,cos(x1); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=32; diagnostics=[{""best_swap_gain"":180.22034780317594,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":128.17754103564099,""loco_min_swap_gain"":109.63354254493979,""necessity_gain"":204.45132556266947,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":180.22034780317594,""best_swap_rival"":""x1"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":128.17754103564099,""loco_min_swap_gain"":109.63354254493979,""necessity_gain"":204.45132556266947,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,5,4,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,32,0,0,0
trig_product,spurious,0.2,300,4,17104,scsv-selector,1.0,1.0,1.0,5.620112340353681e-05,0.04568601897050497,0.0,1.0,0.0,scsv-selector,0.04256078975932536,0.04590349944045108,1.2651589329998387,2730754,sin(x1)*cos(x2),0.001755 + 1.985·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x2,x2^2,x1*x2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":172.52940896671637,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.41420522628695,""loco_min_swap_gain"":119.5644084168363,""necessity_gain"":186.87354858195192,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,300,4,17104,scsv-validated,1.0,1.0,1.0,5.620112340353681e-05,0.04568601897050497,0.0,1.0,0.0,selector-set,0.04256078975932536,0.04590349944045108,1.2651589329998387,2730754,sin(x1)*cos(x2),0.001755 + 1.985·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),x2,x2^2,x1*x2; selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=63; diagnostics=[{""best_swap_gain"":172.52940896671637,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.41420522628695,""loco_min_swap_gain"":119.5644084168363,""necessity_gain"":186.87354858195192,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":172.52940896671637,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":124.41420522628695,""loco_min_swap_gain"":119.5644084168363,""necessity_gain"":186.87354858195192,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,6,5,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,63,0,0,0
trig_product,spurious,0.2,300,4,17105,scsv-selector,1.0,1.0,1.0,0.0001396565789801588,0.03807255760396588,0.0,1.0,0.0,scsv-selector,0.03841431107646294,0.04542753487530812,1.2883297790001507,2733977,sin(x1)*cos(x2),0.005696 + 1.979·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),cos(x3),x2,x1^3,sin(x2); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":162.0354483062217,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":125.95011786691784,""loco_min_swap_gain"":104.08524612435264,""necessity_gain"":180.2536407429398,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
trig_product,spurious,0.2,300,4,17105,scsv-validated,1.0,1.0,1.0,0.0001396565789801588,0.03807255760396588,0.0,1.0,0.0,selector-set,0.03841431107646294,0.04542753487530812,1.2883297790001507,2733977,sin(x1)*cos(x2),0.005696 + 1.979·sin(x₁)cos(x₂),"SCSV exploratory; bank=sin(x1)*cos(x2),x1,sin(x1),cos(x3),x2,x1^3,sin(x2); selector=1,sin(x1)*cos(x2); probe_passed=1; validated=1,sin(x1)*cos(x2); sets=120; diagnostics=[{""best_swap_gain"":162.0354483062217,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":125.95011786691784,""loco_min_swap_gain"":104.08524612435264,""necessity_gain"":180.2536407429398,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]; operational_probe=1; term_diagnostics=[{""best_swap_gain"":162.0354483062217,""best_swap_rival"":""sin(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4""],""kind"":""core"",""loco_min_necessity_gain"":125.95011786691784,""loco_min_swap_gain"":104.08524612435264,""necessity_gain"":180.2536407429398,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""sin(x1)*cos(x2)""}]",1.0,1.0,7,6,1;sin(x1)*cos(x2),1;sin(x1)*cos(x2),1.0,120,0,0,0
