family,noise_ratio,samples_per_client,num_clients,balance_profile,role_profile,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,deviation_tp,deviation_fp,deviation_fn,deviation_precision,deviation_recall,all_true_deviations_recovered,spurious_deviation_accepted,runtime_seconds,communication_bytes,discovered_terms,final_structure,accepted_deviations,anchor_structure,bank_terms,source_linked_candidates,ambiguity_guard,certificate_violation_count,diagnostics_json,expression,stop_reason
linear_role,0.3,100,8,balanced,single,24103,scsv-v6-full,0.0,1.0,0.75,0.0192478780836975,0.7447917848564706,0,0,1,0.0,0.0,0.0,0.0,4.038495907999959,8249483,cos(x3);x1;x2^2,1;x1;x2^2;cos(x3),,,,,0.0,0,[],0.303 + 1.232·x₁ + 0.7914·x₂² + 0.7455·cos(x₃),"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1; selector=1,x1,x2^2,cos(x3); probe_certified=1; sets=32; diagnostics=[{""best_swap_gain"":280.62925201966056,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":121.88828305410556,""loco_min_swap_gain"":121.88725096034213,""necessity_gain"":280.62785164721714,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":22.208585291827305,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":524.3342698373567,""loco_min_swap_gain"":12.486110654426156,""necessity_gain"":675.4580571677989,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":21.16930165815495,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":15.559412795179014,""loco_min_swap_gain"":14.369296623673904,""necessity_gain"":23.091523141711434,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""}]"
linear_role,0.3,100,8,balanced,single,24103,scsv-rcd-v7-no-probe,1.0,1.0,1.0,0.00039712398584983985,0.6581402966692669,1,0,0,1.0,1.0,1.0,0.0,4.053228822000165,8273539,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,I(x1>1)*x1,1;x1;x2^2;cos(x3),x1;x2^2;cos(x2);cos(x3);I(x1>1)*x1,I(x1>1)*x1,0.0,0,"[{""certificate_positive"":true,""probe_delta"":-0.7838134585674313,""probe_eligible_clients"":[""client-8""],""probe_full_sse"":12.81472671560823,""probe_outside_anchor_sse"":69.31629886956914,""probe_outside_full_sse"":64.3625963320522,""probe_outside_safe"":true,""probe_passed"":true,""probe_support"":15,""probe_zero_sse"":33.61408490983507,""selector_delta"":-1.0336615508269342,""selector_eligible_clients"":[""client-8""],""selector_full_sse"":10.408696106958985,""selector_outside_anchor_sse"":79.26972031716423,""selector_outside_full_sse"":73.7795950146971,""selector_outside_safe"":true,""selector_passed"":true,""selector_support"":15,""selector_zero_sse"":35.052251624991754,""source_term"":""x1"",""term"":""I(x1>1)*x1""}]",0.009555 + 1.025·x₁ + 0.8013·x₂² + 0.7447·cos(x₃) + 0.6169·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3); bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1; source_linked=I(x1>1)*x1; accepted=I(x1>1)*x1; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.3,100,8,balanced,single,24103,legacy-certificate,0.0,1.0,0.5,0.0321213561900724,0.9039029954862423,0,0,1,0.0,0.0,0.0,0.0,0.17385165199993935,215502,x1;x2^2,1;x2^2;x1,,,,,0.0,0,[],0.5426 + 0.7907·x₂² + 1.237·x₁,target federated MSE reached
linear_role,0.3,100,8,balanced,single,24103,centralized-forward,1.0,1.0,1.0,0.00039712398584982906,0.658140296669267,1,0,0,1.0,1.0,1.0,0.0,0.029582052000023396,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.009555 + 0.8013·x₂² + 1.025·x₁ + 0.7447·cos(x₃) + 0.6169·𝟙[x₁>1]·x₁,information criterion stopped
linear_role,0.3,100,8,balanced,single,24104,scsv-rcd-v7-full,0.0,0.75,0.75,0.00308647527164299,0.6945833568895509,0,0,1,0.0,0.0,0.0,0.0,4.061863771000162,8281531,cos(x3);x1;x1^2;x2^2,1;x1;x1^2;x2^2;cos(x3),,1;x1;x1^2;x2^2;cos(x3),x1;x2^2;cos(x2);cos(x3);I(x1>1)*x1;x1^2,I(x1>1)*x1,0.0,0,"[{""certificate_positive"":false,""probe_delta"":-1.4560289060126135,""probe_eligible_clients"":[""client-8""],""probe_full_sse"":12.388328043646084,""probe_outside_anchor_sse"":85.67660398376621,""probe_outside_full_sse"":79.51106855838326,""probe_outside_safe"":true,""probe_passed"":true,""probe_support"":15,""probe_zero_sse"":63.64497207788389,""selector_delta"":-1.235130396838636,""selector_eligible_clients"":[""client-8""],""selector_full_sse"":14.995490509052217,""selector_outside_anchor_sse"":81.71511649253672,""selector_outside_full_sse"":82.33473124229766,""selector_outside_safe"":false,""selector_passed"":true,""selector_support"":15,""selector_zero_sse"":61.76992528166883,""source_term"":""x1"",""term"":""I(x1>1)*x1""}]",0.101 + 1.325·x₁ + 0.1141·x₁² + 0.7978·x₂² + 0.7831·cos(x₃),"SCSV-RCD v7; probe_required=1; anchor=1,x1,x1^2,x2^2,cos(x3); bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,x1^2; source_linked=I(x1>1)*x1; accepted=; ambiguity=0; final=1,x1,x1^2,x2^2,cos(x3)"
linear_role,0.3,100,8,balanced,single,24104,scsv-v6-full,0.0,0.75,0.75,0.00308647527164299,0.6945833568895509,0,0,1,0.0,0.0,0.0,0.0,4.056438959000161,8255904,cos(x3);x1;x1^2;x2^2,1;x1;x1^2;x2^2;cos(x3),,,,,0.0,0,[],0.101 + 1.325·x₁ + 0.1141·x₁² + 0.7978·x₂² + 0.7831·cos(x₃),"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,x1^2; selector=1,x1,x1^2,x2^2,cos(x3); probe_certified=0; sets=63; diagnostics=[{""best_swap_gain"":322.58622452593795,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":97.17308505855922,""loco_min_swap_gain"":96.41919793178283,""necessity_gain"":322.6099337046521,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":4.429283902705151,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":-0.06254088144009984,""loco_min_swap_gain"":-0.09028901904963504,""necessity_gain"":4.511359252177499,""necessity_passed"":false,""outside_nondegradation_passed"":true,""passed"":false,""reason"":""conditional necessity failed"",""swap_passed"":false,""term"":""x1^2""},{""best_swap_gain"":29.76611980347799,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":339.1235338403616,""loco_min_swap_gain"":18.242067421350043,""necessity_gain"":432.297955913186,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":7.0995833308903755,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":5.015372241144135,""loco_min_swap_gain"":3.3010990924639785,""necessity_gain"":8.474152848394098,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""}]"
linear_role,0.3,100,8,balanced,single,24104,scsv-rcd-v7-no-probe,0.0,0.75,0.75,0.00308647527164299,0.6945833568895509,0,0,1,0.0,0.0,0.0,0.0,4.0626144679999925,8281531,cos(x3);x1;x1^2;x2^2,1;x1;x1^2;x2^2;cos(x3),,1;x1;x1^2;x2^2;cos(x3),x1;x2^2;cos(x2);cos(x3);I(x1>1)*x1;x1^2,I(x1>1)*x1,0.0,0,"[{""certificate_positive"":false,""probe_delta"":-1.4560289060126135,""probe_eligible_clients"":[""client-8""],""probe_full_sse"":12.388328043646084,""probe_outside_anchor_sse"":85.67660398376621,""probe_outside_full_sse"":79.51106855838326,""probe_outside_safe"":true,""probe_passed"":true,""probe_support"":15,""probe_zero_sse"":63.64497207788389,""selector_delta"":-1.235130396838636,""selector_eligible_clients"":[""client-8""],""selector_full_sse"":14.995490509052217,""selector_outside_anchor_sse"":81.71511649253672,""selector_outside_full_sse"":82.33473124229766,""selector_outside_safe"":false,""selector_passed"":true,""selector_support"":15,""selector_zero_sse"":61.76992528166883,""source_term"":""x1"",""term"":""I(x1>1)*x1""}]",0.101 + 1.325·x₁ + 0.1141·x₁² + 0.7978·x₂² + 0.7831·cos(x₃),"SCSV-RCD v7; probe_required=0; anchor=1,x1,x1^2,x2^2,cos(x3); bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,x1^2; source_linked=I(x1>1)*x1; accepted=; ambiguity=0; final=1,x1,x1^2,x2^2,cos(x3)"
linear_role,0.3,100,8,balanced,single,24104,legacy-certificate,0.0,1.0,0.5,0.031391703128151274,0.9172553989688196,0,0,1,0.0,0.0,0.0,0.0,0.17332332599994515,215463,x1;x2^2,1;x2^2;x1,,,,,0.0,0,[],0.569 + 0.8021·x₂² + 1.252·x₁,target federated MSE reached
linear_role,0.3,100,8,balanced,single,24104,centralized-forward,1.0,1.0,1.0,0.00040016730673869986,0.6542394778102166,1,0,0,1.0,1.0,1.0,0.0,0.029298729999936768,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.01585 + 0.8013·x₂² + 1.031·x₁ + 0.7827·cos(x₃) + 0.6775·𝟙[x₁>1]·x₁,information criterion stopped
linear_role,0.3,100,8,balanced,single,24105,scsv-rcd-v7-full,1.0,1.0,1.0,0.0007224411688908797,0.6481725117364945,1,0,0,1.0,1.0,1.0,0.0,4.044811794999987,8264510,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x2);cos(x3);I(x1>1)*x1;sin(x1+x1^2),,0.0,0,[],0.03415 + 1.039·x₁ + 0.8056·x₂² + 0.7021·cos(x₃) + 0.5716·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,sin(x1+x1^2); source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.3,100,8,balanced,single,24105,scsv-v6-full,1.0,1.0,1.0,0.0007224411688908797,0.6481725117364945,1,0,0,1.0,1.0,1.0,0.0,4.044209392999846,8264510,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.03415 + 1.039·x₁ + 0.8056·x₂² + 0.7021·cos(x₃) + 0.5716·𝟙[x₁>1]·x₁,"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,sin(x1+x1^2); selector=1,x1,x2^2,cos(x3),I(x1>1)*x1; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":136.86746384542084,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":104.84490696653553,""loco_min_swap_gain"":106.79802293995434,""necessity_gain"":135.89763554669972,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":20.839991344698248,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":407.5191874694055,""loco_min_swap_gain"":10.084998285903865,""necessity_gain"":562.9702727357579,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":26.702175257904216,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":20.338546880324337,""loco_min_swap_gain"":20.793824118055923,""necessity_gain"":26.445400713003544,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":8.561797426213332,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1>1)*x1""}]"
linear_role,0.3,100,8,balanced,single,24105,scsv-rcd-v7-no-probe,1.0,1.0,1.0,0.0007224411688908797,0.6481725117364945,1,0,0,1.0,1.0,1.0,0.0,4.05509852199998,8264510,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x2);cos(x3);I(x1>1)*x1;sin(x1+x1^2),,0.0,0,[],0.03415 + 1.039·x₁ + 0.8056·x₂² + 0.7021·cos(x₃) + 0.5716·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x2),cos(x3),I(x1>1)*x1,sin(x1+x1^2); source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.3,100,8,balanced,single,24105,legacy-certificate,0.0,1.0,0.5,0.03184962200369944,0.8580736873496191,0,0,1,0.0,0.0,0.0,0.0,0.17356837600004837,215637,x1;x2^2,1;x2^2;x1,,,,,0.0,0,[],0.5125 + 0.8026·x₂² + 1.235·x₁,target federated MSE reached
linear_role,0.3,100,8,balanced,single,24105,centralized-forward,1.0,1.0,1.0,0.0007224411688908843,0.6481725117364945,1,0,0,1.0,1.0,1.0,0.0,0.0292412289998083,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x2^2;x1;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],0.03415 + 0.8056·x₂² + 1.039·x₁ + 0.7021·cos(x₃) + 0.5716·𝟙[x₁>1]·x₁,information criterion stopped
linear_role,0.1,100,8,balanced,quarter,24101,scsv-rcd-v7-full,1.0,1.0,1.0,4.935675094195383e-05,0.08405638117329818,1,0,0,1.0,1.0,1.0,0.0,5.213434476999964,9129792,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1;x2,,0.0,0,[],-0.01564 + 1.002·x₁ + 0.8022·x₂² + 0.6745·cos(x₃) + 0.7115·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x2; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,quarter,24101,scsv-v6-full,1.0,1.0,1.0,4.935675094195383e-05,0.08405638117329818,1,0,0,1.0,1.0,1.0,0.0,5.212852714999826,9129792,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],-0.01564 + 1.002·x₁ + 0.8022·x₂² + 0.6745·cos(x₃) + 0.7115·𝟙[x₁>1]·x₁,"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x2; selector=1,x1,x2^2,cos(x3),I(x1>1)*x1; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":85.9069257374948,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":67.61823960038788,""loco_min_swap_gain"":68.56008839820508,""necessity_gain"":84.8014643852585,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":31.359770635683304,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":429.9774270553714,""loco_min_swap_gain"":24.81978496429403,""necessity_gain"":536.9425323296106,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":15.2518969702692,""best_swap_rival"":""x2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":12.793109150486359,""loco_min_swap_gain"":12.61911843182051,""necessity_gain"":15.578048062462116,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-7"",""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":3.956586063943348,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1>1)*x1""}]"
linear_role,0.1,100,8,balanced,quarter,24101,scsv-rcd-v7-no-probe,1.0,1.0,1.0,4.935675094195383e-05,0.08405638117329818,1,0,0,1.0,1.0,1.0,0.0,5.237737391999872,9129792,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1;x2,,0.0,0,[],-0.01564 + 1.002·x₁ + 0.8022·x₂² + 0.6745·cos(x₃) + 0.7115·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x2; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,quarter,24101,legacy-certificate,0.0,1.0,0.75,0.014353529284819493,0.22464809639577688,0,0,1,0.0,0.0,0.0,0.0,0.22777280800005428,287657,cos(x3);x1;x2^2,1;x2^2;x1;cos(x3),,,,,0.0,0,[],0.4093 + 0.7951·x₂² + 1.318·x₁ + 0.707·cos(x₃),no sufficiently supported counterexample repair
linear_role,0.1,100,8,balanced,quarter,24101,centralized-forward,1.0,1.0,1.0,4.9356750941941306e-05,0.08405638117329818,1,0,0,1.0,1.0,1.0,0.0,0.029504409000082887,0,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;I(x1>1)*x1;cos(x3),,,,,0.0,0,[],-0.01564 + 1.002·x₁ + 0.8022·x₂² + 0.7115·𝟙[x₁>1]·x₁ + 0.6745·cos(x₃),information criterion stopped
linear_role,0.1,100,8,balanced,quarter,24102,scsv-rcd-v7-full,1.0,1.0,1.0,5.751007113961018e-05,0.07985872877924964,1,0,0,1.0,1.0,1.0,0.0,4.816294190999997,8851996,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1;x1*x2,,0.0,0,[],-0.006184 + 0.9903·x₁ + 0.8012·x₂² + 0.7063·cos(x₃) + 0.6919·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=1; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x1*x2; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,quarter,24102,scsv-v6-full,1.0,1.0,1.0,5.751007113961018e-05,0.07985872877924964,1,0,0,1.0,1.0,1.0,0.0,4.815687351999941,8851996,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,,,,0.0,0,[],-0.006184 + 0.9903·x₁ + 0.8012·x₂² + 0.7063·cos(x₃) + 0.6919·𝟙[x₁>1]·x₁,"SCSV-Cert v6; score=1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x1*x2; selector=1,x1,x2^2,cos(x3),I(x1>1)*x1; probe_certified=1; sets=63; diagnostics=[{""best_swap_gain"":114.49521639289352,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":85.61688663165197,""loco_min_swap_gain"":85.2201637096581,""necessity_gain"":114.72806919613856,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":33.45369653759447,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":431.7068465992163,""loco_min_swap_gain"":27.35999828311357,""necessity_gain"":519.7460735412935,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2^2""},{""best_swap_gain"":16.182932943117393,""best_swap_rival"":""cos(x2)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":12.871628976146681,""loco_min_swap_gain"":12.837785317656241,""necessity_gain"":16.203647348041855,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x3)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-7"",""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":5.913435846378434,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""I(x1>1)*x1""}]"
linear_role,0.1,100,8,balanced,quarter,24102,scsv-rcd-v7-no-probe,1.0,1.0,1.0,5.751007113961018e-05,0.07985872877924964,1,0,0,1.0,1.0,1.0,0.0,4.824459473000161,8851996,I(x1>1)*x1;cos(x3);x1;x2^2,1;x1;x2^2;cos(x3);I(x1>1)*x1,,1;x1;x2^2;cos(x3);I(x1>1)*x1,x1;x2^2;cos(x3);cos(x2);I(x1>1)*x1;x1*x2,,0.0,0,[],-0.006184 + 0.9903·x₁ + 0.8012·x₂² + 0.7063·cos(x₃) + 0.6919·𝟙[x₁>1]·x₁,"SCSV-RCD v7; probe_required=0; anchor=1,x1,x2^2,cos(x3),I(x1>1)*x1; bank=x1,x2^2,cos(x3),cos(x2),I(x1>1)*x1,x1*x2; source_linked=; accepted=; ambiguity=0; final=1,x1,x2^2,cos(x3),I(x1>1)*x1"
linear_role,0.1,100,8,balanced,quarter,24102,legacy-certificate,0.0,1.0,0.75,0.014408444710478278,0.21289375799168067,0,0,1,0.0,0.0,0.0,0.0,0.22459608500003014,287670,cos(x3);x1;x2^2,1;x2^2;x1;cos(x3),,,,,0.0,0,[],0.4369 + 0.7893·x₂² + 1.298·x₁ + 0.691·cos(x₃),target federated MSE reached
